,mass A,,,
t,θ,ω,α,
0.000,18.4,,
0.017,18.4,-0.4,
0.033,18.4,-7.8,-428.4
0.050,18.2,-15.0,-187.8
0.067,17.9,-14.8,-190.0
0.083,17.7,-18.9,-106.2
0.100,17.3,-21.6,-349.1
0.117,17.0,-26.7,-565.3
0.133,16.4,-43.0,-648.1
0.150,15.5,-48.8,-194.6
0.167,14.7,-48.4,-399.3
0.183,13.9,-60.5,-9.9
0.200,12.7,-54.7,-203.9
0.217,12.1,-57.6,-604.9
0.233,10.8,-82.7,-509.3
0.250,9.3,-74.7,507.0
0.267,8.3,-61.7,149.7
0.283,7.3,-70.0,-684.8
0.300,6.0,-86.1,-394.1
0.317,4.4,-85.1,-89.7
0.333,3.1,-84.5,-76.0
0.350,1.6,-91.1,179.4
0.367,0.1,-79.0,147.1
0.383,-1.0,-81.3,-239.7
0.400,-2.6,-92.5,-164.2
0.417,-4.1,-84.9,150.3
0.433,-5.4,-85.5,315.9
0.450,-7.0,-78.7,416.3
0.467,-8.1,-67.0,115.0
0.483,-9.2,-75.9,-82.3
0.500,-10.6,-73.3,104.5
0.517,-11.6,-67.6,539.7
0.533,-12.9,-60.0,288.0
0.550,-13.6,-53.0,341.1
0.567,-14.6,-52.6,-41.1
0.583,-15.4,-50.8,232.9
0.600,-16.3,-48.2,177.7
0.617,-17.0,-42.8,351.0
0.633,-17.7,-38.8,289.0
0.650,-18.3,-31.3,658.8
0.667,-18.8,-18.5,683.0
0.683,-18.9,-6.1,325.2
0.700,-19.0,-8.1,-17.5
0.717,-19.2,-8.5,401.2
0.733,-19.3,5.3,651.7
0.750,-19.0,15.6,158.9
0.767,-18.8,10.0,37.4
0.783,-18.7,13.9,482.4
0.800,-18.3,28.8,362.0
0.817,-17.7,27.0,270.9
0.833,-17.4,33.2,371.9
0.850,-16.6,44.6,564.6
0.867,-15.9,48.8,-56.2
0.883,-15.0,46.0,146.5
0.900,-14.4,48.7,251.1
0.917,-13.4,59.0,374.8
0.933,-12.4,59.0,65.5
0.950,-11.4,61.5,200.3
0.967,-10.3,65.6,494.2
0.983,-9.2,77.2,355.3
1.000,-7.8,80.4,170.7
1.017,-6.5,79.4,266.0
1.033,-5.1,90.6,144.4
1.050,-3.5,86.8,7.5
1.067,-2.2,85.6,-195.1
1.083,-0.7,85.7,114.1
1.100,0.6,84.6,-130.6
1.117,2.2,85.8,95.3
1.133,3.5,83.7,-185.0
1.150,5.0,82.7,-146.0
1.167,6.2,76.7,-345.7
1.183,7.5,72.6,-509.8
1.200,8.7,59.8,18.0
1.217,9.5,68.8,188.6
1.233,10.9,74.1,150.4
1.250,12.0,67.0,-426.8
1.267,13.2,64.3,-381.4
1.283,14.1,52.0,-543.0
1.300,14.9,46.2,-325.7
1.317,15.7,41.8,-450.3
1.333,16.3,31.5,-375.6
1.350,16.7,27.3,-170.4
1.367,17.2,28.0,-25.6
1.383,17.6,25.5,-71.5
1.400,18.1,25.7,-395.2
1.417,18.5,14.3,-588.1
1.433,18.5,2.5,-629.7
1.450,18.6,-3.9,-581.8
1.467,18.4,-17.9,-415.5
1.483,18.0,-19.6,-31.0
1.500,17.8,-16.1,-66.3
1.517,17.5,-22.5,-647.4
1.533,17.0,-37.2,-622.7
1.550,16.2,-45.7,41.4
1.567,15.5,-35.2,-67.2
1.583,15.0,-43.3,-483.3
1.600,14.0,-57.8,-577.7
1.617,13.1,-58.9,-8.9
1.633,12.1,-59.8,-153.1
1.650,11.1,-62.1,-355.6
1.667,10.0,-72.6,-322.7
1.683,8.7,-74.2,14.2
1.700,7.5,-70.2,-88.6
1.717,6.4,-76.8,-403.7
1.733,5.0,-85.4,-150.8
1.750,3.5,-82.1,-260.5
1.767,2.2,-90.4,28.9
1.783,0.5,-87.9,-28.5
1.800,-0.7,-83.4,380.2
1.817,-2.3,-82.4,120.9
1.833,-3.4,-73.6,228.4
1.850,-4.7,-77.4,-392.4
1.867,-6.0,-85.3,-54.6
1.883,-7.6,-83.0,276.0
1.900,-8.8,-72.3,415.1
1.917,-10.0,-70.4,-33.9
1.933,-11.1,-72.7,298.8
1.950,-12.4,-63.5,359.9
1.967,-13.3,-55.5,341.0
1.983,-14.3,-56.0,190.3
2.000,-15.1,-48.2,69.3
2.017,-15.9,-52.3,235.4
2.033,-16.9,-45.0,568.0
2.050,-17.4,-28.2,472.3
2.067,-17.8,-30.3,152.0
2.083,-18.4,-25.6,441.7
2.100,-18.7,-13.2,471.0
2.117,-18.8,-10.0,231.9
2.133,-19.0,-6.8,226.1
2.150,-19.0,-1.4,377.9
2.167,-19.0,5.0,524.5
2.183,-18.9,16.4,304.8
2.200,-18.5,17.1,35.5
2.217,-18.3,14.6,187.5
2.233,-18.0,24.1,500.3
2.250,-17.5,32.4,700.9
2.267,-16.9,45.5,335.7
2.283,-16.0,47.8,226.5
2.300,-15.3,47.6,-220.0
2.317,-14.4,45.7,109.7
2.333,-13.8,45.5,395.3
2.350,-12.9,62.5,864.9
2.367,-11.7,74.0,127.8
2.383,-10.4,68.7,117.5
2.400,-9.4,72.3,-98.7
2.417,-8.0,72.7,211.2
2.433,-7.0,71.7,364.0
2.450,-5.6,89.6,150.0
2.467,-4.0,78.8,-19.0
2.483,-3.0,81.0,150.1
2.500,-1.3,92.4,4.4
2.517,0.1,77.4,-327.0
2.533,1.3,78.9,266.5
2.550,2.7,90.1,303.9
2.567,4.3,88.7,-503.1
2.583,5.7,73.7,-501.0
2.600,6.7,68.2,117.8
2.617,8.0,80.3,235.9
2.633,9.4,78.0,-331.7
2.650,10.6,66.6,-497.7
2.667,11.6,61.9,-523.4
2.683,12.6,50.5,-347.7
2.700,13.3,46.8,-26.6
2.717,14.2,52.8,318.4
2.733,15.1,56.1,-75.3
2.750,16.0,52.3,-645.9
2.767,16.8,33.7,-799.8
2.783,17.2,23.2,-597.8
2.800,17.6,16.7,2.4
2.817,17.7,19.5,-56.9
2.833,18.2,20.2,-274.0
2.850,18.4,6.7,-1052.7
2.867,18.4,-12.4,-565.8
2.883,18.0,-17.4,-52.3
2.900,17.9,-8.8,58.7
2.917,17.7,-16.5,-407.3
2.933,17.3,-23.7,-166.2
2.950,16.9,-22.0,-338.0
2.967,16.6,-32.1,-494.5
2.983,15.8,-42.9,-505.9
3.000,15.2,-45.7,-17.1
3.017,14.3,-46.0,-592.8
3.033,13.6,-60.6,-512.1
3.050,12.3,-70.7,-299.9
3.067,11.3,-64.6,166.6
3.083,10.1,-67.4,-114.3
3.100,9.0,-67.7,-165.7
3.117,7.9,-72.8,-25.9
3.133,6.6,-70.6,-167.5
3.150,5.5,-74.4,-86.7
3.167,4.1,-78.2,-809.5
3.183,2.9,-94.8,-290.6
3.200,1.0,-98.1,566.5
3.217,-0.4,-68.5,350.9
3.233,-1.3,-82.9,-501.3
3.250,-3.1,-95.3,86.7
3.267,-4.5,-74.3,606.1
3.283,-5.6,-73.2,-118.4
3.300,-6.9,-81.7,-303.8
3.317,-8.3,-82.4,134.1
3.333,-9.7,-77.8,781.3
3.350,-10.9,-57.3,308.3
3.367,-11.6,-60.8,-30.7
3.383,-12.9,-67.9,-41.8
3.400,-13.9,-55.9,802.0
3.417,-14.8,-44.7,-17.9
3.433,-15.4,-50.6,68.9
3.450,-16.5,-51.4,376.4
3.467,-17.1,-31.2,447.7
3.483,-17.5,-36.7,164.6
3.500,-18.3,-30.9,472.8
3.517,-18.6,-15.6,620.6
3.533,-18.8,-12.4,321.8
3.550,-19.0,-5.0,340.7
3.567,-19.0,0.0,135.2
3.583,-19.0,-1.0,-41.4
3.600,-19.0,-1.7,489.9
3.617,-19.0,13.4,739.5
3.633,-18.6,27.3,483.0
3.650,-18.1,27.0,16.2
3.667,-17.7,28.1,386.6
3.683,-17.2,38.5,475.8
3.700,-16.4,47.1,169.1
3.717,-15.6,42.6,158.7
