t,x,y,vx,vy,v,
0.000,0.545,0.531,,,
0.017,0.545,0.524,-6.357E-2,-0.572,0.576
0.033,0.543,0.512,-0.212,-0.678,0.710
0.050,0.538,0.501,-0.127,-0.826,0.836
0.067,0.539,0.485,-0.127,-0.932,0.941
0.083,0.534,0.470,-0.233,-1.123,1.147
0.100,0.531,0.447,-0.190,-1.289,1.303
0.117,0.528,0.427,-0.254,-1.356,1.379
0.133,0.523,0.402,-0.191,-1.678,1.689
0.150,0.521,0.371,-0.148,-1.801,1.807
0.167,0.518,0.342,-0.424,-1.822,1.871
0.183,0.507,0.310,-0.869,-2.119,2.290
0.200,0.489,0.271,-1.250,-2.161,2.497
0.217,0.465,0.238,-1.447,-1.810,2.317
0.233,0.441,0.211,-1.333,-1.928,2.344
0.250,0.421,0.174,-1.605,-2.076,2.624
0.267,0.387,0.142,-2.209,-1.925,2.930
0.283,0.347,0.110,-2.190,-1.623,2.726
0.300,0.314,8.773E-2,-2.152,-1.246,2.487
0.317,0.276,6.822E-2,-2.643,-1.548,3.063
0.333,0.226,3.613E-2,-2.945,-1.321,3.228
0.350,0.178,2.417E-2,-3.020,-0.906,3.153
0.367,0.125,5.925E-3,-3.492,-0.736,3.569
0.383,6.113E-2,-3.678E-4,-4.002,-0.245,4.009
0.400,-8.087E-3,-2.255E-3,-3.964,0.189,3.969
0.417,-7.101E-2,5.925E-3,-3.455,0.585,3.504
0.433,-0.123,1.725E-2,-2.964,0.831,3.078
0.450,-0.170,3.361E-2,-3.001,1.095,3.195
0.467,-0.223,5.375E-2,-3.077,1.548,3.444
0.483,-0.272,8.521E-2,-2.692,1.528,3.095
0.500,-0.313,0.105,-2.385,1.630,2.889
0.517,-0.352,0.140,-1.926,1.807,2.641
0.533,-0.377,0.165,-1.617,1.807,2.425
0.550,-0.406,0.200,-1.855,2.235,2.905
0.567,-0.439,0.239,-1.615,2.257,2.775
0.583,-0.460,0.275,-1.118,2.093,2.372
0.600,-0.476,0.309,-0.833,2.071,2.232
0.617,-0.487,0.344,-0.642,1.760,1.873
0.633,-0.498,0.368,-0.547,1.593,1.685
0.650,-0.506,0.397,-0.380,1.712,1.754
0.667,-0.510,0.425,-0.238,1.498,1.517
0.683,-0.514,0.447,-0.214,1.379,1.396
0.700,-0.518,0.471,-0.143,1.118,1.127
0.717,-0.518,0.484,0.000,0.904,0.904
0.733,-0.518,0.501,-4.756E-2,0.690,0.691
0.750,-0.520,0.507,-7.134E-2,0.547,0.552
0.767,-0.520,0.519,7.134E-2,0.594,0.599
0.783,-0.518,0.527,7.134E-2,0.285,0.294
0.800,-0.518,0.529,0.000,4.756E-2,4.756E-2
0.817,-0.518,0.529,4.756E-2,-7.134E-2,8.574E-2
0.833,-0.516,0.526,4.756E-2,-0.238,0.243
0.850,-0.516,0.521,0.000,-0.333,0.333
0.867,-0.516,0.515,-4.756E-2,-0.571,0.573
0.883,-0.518,0.502,4.756E-2,-0.785,0.786
0.900,-0.514,0.489,4.756E-2,-0.880,0.881
0.917,-0.516,0.472,0.000,-1.118,1.118
0.933,-0.514,0.452,0.000,-1.332,1.332
0.950,-0.516,0.428,0.119,-1.355,1.361
0.967,-0.510,0.407,0.523,-1.546,1.632
0.983,-0.499,0.377,0.690,-1.665,1.802
1.000,-0.487,0.351,0.642,-1.688,1.806
1.017,-0.477,0.320,0.573,-1.907,1.991
1.033,-0.468,0.288,0.815,-1.996,2.156
1.050,-0.450,0.254,1.399,-2.289,2.682
1.067,-0.422,0.211,1.526,-1.907,2.442
1.083,-0.399,0.190,1.865,-2.204,2.887
1.100,-0.360,0.138,2.204,-2.246,3.147
1.117,-0.326,0.115,2.119,-1.441,2.563
1.133,-0.289,8.986E-2,2.458,-1.695,2.986
1.150,-0.244,5.878E-2,2.797,-1.568,3.207
1.167,-0.196,3.759E-2,2.963,-1.058,3.146
1.183,-0.145,2.347E-2,3.347,-0.847,3.453
1.200,-8.405E-2,9.339E-3,3.656,-0.665,3.716
1.217,-2.048E-2,8.627E-4,3.306,-0.297,3.319
1.233,2.614E-2,-5.500E-4,3.160,0.000,3.160
1.250,8.265E-2,8.627E-4,3.390,0.381,3.412
1.267,0.139,1.216E-2,3.263,0.720,3.342
1.283,0.191,2.488E-2,3.136,0.975,3.284
1.300,0.244,4.466E-2,3.179,1.526,3.526
1.317,0.297,7.573E-2,2.882,1.568,3.281
1.333,0.340,9.692E-2,2.373,1.653,2.892
1.350,0.376,0.131,1.992,1.992,2.817
1.367,0.406,0.163,1.568,1.738,2.341
1.383,0.429,0.189,1.610,1.865,2.464
1.400,0.460,0.225,1.610,2.246,2.764
1.417,0.482,0.264,1.229,2.204,2.523
1.433,0.501,0.299,1.017,1.992,2.237
1.450,0.516,0.330,0.678,1.738,1.865
1.467,0.523,0.357,0.509,1.526,1.608
1.483,0.533,0.381,0.424,1.653,1.706
1.500,0.538,0.412,0.212,1.483,1.498
1.517,0.540,0.430,0.170,1.017,1.031
1.533,0.543,0.446,0.170,0.932,0.948
1.550,0.546,0.461,0.127,1.060,1.067
1.567,0.547,0.481,0.127,0.805,0.815
1.583,0.550,0.488,8.476E-2,0.509,0.516
1.600,0.550,0.498,-8.476E-2,0.509,0.516
1.617,0.547,0.505,-8.476E-2,0.212,0.228
1.633,0.547,0.505,0.000,-4.238E-2,4.238E-2
1.650,0.547,0.504,0.000,-0.170,0.170
1.667,0.547,0.500,4.238E-2,-0.339,0.342
1.683,0.549,0.492,-8.476E-2,-0.509,0.516
1.700,0.545,0.483,-0.127,-0.509,0.524
1.717,0.545,0.476,-4.238E-2,-0.551,0.553
1.733,0.543,0.464,-4.238E-2,-0.763,0.764
1.750,0.543,0.450,-8.476E-2,-0.975,0.978
1.767,0.540,0.432,-0.254,-1.314,1.338
1.783,0.535,0.406,-0.297,-1.483,1.513
1.800,0.530,0.382,-0.381,-1.653,1.696
1.817,0.522,0.351,-0.593,-1.992,2.078
1.833,0.511,0.316,-0.805,-1.992,2.148
1.850,0.495,0.285,-1.102,-1.822,2.130
1.867,0.474,0.255,-1.144,-1.822,2.152
1.883,0.457,0.224,-1.229,-1.949,2.305
1.900,0.433,0.190,-1.610,-1.907,2.496
1.917,0.403,0.160,-1.865,-1.949,2.698
1.933,0.371,0.125,-2.161,-1.949,2.911
1.950,0.331,9.551E-2,-2.204,-1.568,2.705
1.967,0.297,7.291E-2,-2.585,-1.526,3.002
1.983,0.245,4.466E-2,-3.136,-1.356,3.417
2.000,0.193,2.770E-2,-2.967,-0.975,3.123
2.017,0.146,1.216E-2,-2.882,-0.763,2.981
2.033,9.677E-2,2.275E-3,-3.433,-0.509,3.470
2.050,3.179E-2,-4.788E-3,-3.390,-4.238E-2,3.391
2.067,-1.624E-2,8.627E-4,-3.179,0.381,3.201
2.083,-7.416E-2,7.926E-3,-3.390,0.678,3.458
2.100,-0.129,2.347E-2,-3.136,1.102,3.324
2.117,-0.179,4.466E-2,-3.094,1.060,3.270
2.133,-0.232,5.878E-2,-2.924,1.187,3.156
2.150,-0.276,8.421E-2,-2.585,1.653,3.068
2.167,-0.319,0.114,-2.670,2.034,3.357
2.183,-0.365,0.152,-2.119,2.119,2.997
2.200,-0.389,0.185,-1.738,2.204,2.806
2.217,-0.423,0.225,-1.526,1.865,2.409
2.233,-0.440,0.247,-1.149,1.660,2.019
2.250,-0.461,0.281,-0.974,1.864,2.103
2.267,-0.473,0.309,-0.717,1.898,2.029
2.283,-0.485,0.344,-0.763,1.865,2.015
2.300,-0.498,0.371,-0.636,1.441,1.575
2.317,-0.506,0.392,-0.424,1.441,1.502
2.333,-0.512,0.419,-0.254,1.483,1.505
2.350,-0.515,0.442,-0.254,1.187,1.214
2.367,-0.521,0.459,-0.169,1.182,1.194
2.383,-0.521,0.481,0.000,0.847,0.847
2.400,-0.521,0.487,0.000,0.681,0.681
2.417,-0.521,0.504,0.000,0.763,0.763
2.433,-0.521,0.512,-4.235E-2,0.424,0.426
2.450,-0.522,0.518,-4.238E-2,0.212,0.216
2.467,-0.522,0.519,0.000,-4.238E-2,4.238E-2
2.483,-0.522,0.516,0.000,-0.339,0.339
2.500,-0.522,0.508,8.470E-2,-0.339,0.349
2.517,-0.519,0.505,8.473E-2,-0.339,0.349
2.533,-0.519,0.497,-4.239E-2,-0.594,0.595
2.550,-0.521,0.485,-8.476E-2,-0.593,0.599
2.567,-0.522,0.477,4.217E-2,-0.801,0.802
2.583,-0.519,0.459,0.170,-1.187,1.199
2.600,-0.516,0.437,0.213,-1.363,1.380
2.617,-0.512,0.413,0.381,-1.653,1.696
2.633,-0.504,0.382,0.593,-1.822,1.916
2.650,-0.492,0.353,0.720,-1.653,1.803
2.667,-0.480,0.327,0.636,-1.738,1.850
2.683,-0.471,0.295,0.720,-1.822,1.960
2.700,-0.456,0.266,1.399,-2.077,2.504
2.717,-0.425,0.225,1.695,-2.119,2.714
2.733,-0.399,0.196,1.568,-1.865,2.436
2.750,-0.372,0.163,1.695,-1.949,2.583
2.767,-0.343,0.131,2.077,-1.992,2.877
2.783,-0.303,9.692E-2,2.387,-1.662,2.909
2.800,-0.263,7.573E-2,2.457,-1.440,2.848
2.817,-0.221,4.889E-2,2.696,-1.264,2.978
2.833,-0.173,3.335E-2,3.306,-1.017,3.459
2.850,-0.111,1.499E-2,3.433,-0.848,3.536
2.867,-5.862E-2,5.101E-3,3.263,-0.509,3.303
2.883,-2.113E-3,-1.963E-3,3.602,-0.254,3.611
2.900,6.146E-2,-3.375E-3,3.263,0.170,3.268
2.917,0.107,3.688E-3,3.051,0.848,3.167
2.933,0.163,2.488E-2,3.306,1.017,3.459
2.950,0.217,3.759E-2,2.924,0.890,3.057
2.967,0.261,5.454E-2,2.755,1.187,2.999
2.983,0.309,7.715E-2,2.585,1.610,3.046
3.000,0.347,0.108,2.332,1.824,2.961
3.017,0.386,0.138,2.076,1.864,2.790
3.033,0.416,0.170,1.651,1.905,2.521
3.050,0.441,0.201,1.526,2.034,2.543
3.067,0.467,0.238,1.229,1.992,2.341
3.083,0.482,0.268,0.975,1.780,2.029
3.100,0.499,0.298,1.060,1.992,2.256
3.117,0.518,0.334,0.763,2.204,2.332
3.133,0.525,0.371,0.424,1.568,1.624
3.150,0.532,0.387,0.381,1.271,1.327
3.167,0.538,0.413,0.297,1.314,1.347
3.183,0.542,0.430,8.476E-2,0.932,0.936
3.200,0.540,0.444,4.238E-2,0.890,0.891
3.217,0.543,0.460,8.476E-2,0.763,0.768
3.233,0.543,0.470,0.000,0.595,0.595
3.250,0.543,0.480,8.473E-2,0.508,0.515
3.267,0.546,0.487,8.448E-2,0.422,0.431
3.283,0.546,0.494,-4.238E-2,0.212,0.216
3.300,0.545,0.494,4.242E-2,-8.485E-2,9.486E-2
3.317,0.547,0.491,-4.237E-2,-0.169,0.175
3.333,0.543,0.488,-0.127,-0.423,0.442
3.350,0.543,0.477,-8.476E-2,-0.593,0.599
3.367,0.540,0.468,-0.170,-0.551,0.576
3.383,0.538,0.459,-8.476E-2,-0.763,0.768
3.400,0.538,0.443,-8.476E-2,-1.060,1.063
3.417,0.535,0.423,-0.170,-1.356,1.367
3.433,0.532,0.398,-0.339,-1.399,1.439
3.450,0.523,0.377,-0.339,-1.399,1.439
3.467,0.521,0.351,-0.424,-1.483,1.543
3.483,0.509,0.327,-0.720,-1.905,2.037
3.500,0.497,0.288,-0.763,-1.864,2.014
