,mass A,,,
t,θ,ω,α,
0.000,73.5,,
0.017,73.1,-35.5,
0.033,72.3,-39.4,-550.5
0.050,71.8,-47.6,-923.1
0.067,70.7,-74.4,-839.3
0.083,69.3,-77.4,-917.7
0.100,68.1,-97.4,-1086.7
0.117,66.1,-122.9,-509.2
0.133,64.0,-111.2,-758.6
0.150,62.4,-140.2,-2051.1
0.167,59.4,-190.2,-1500.3
0.183,56.0,-189.7,32.5
0.200,53.0,-183.5,91.5
0.217,49.9,-190.0,-1363.1
0.233,46.7,-223.5,-2552.5
0.250,42.4,-280.8,-969.1
0.267,37.4,-264.0,-280.9
0.283,33.6,-268.3,-440.1
0.300,28.4,-299.7,-64.4
0.317,23.7,-263.1,3063.9
0.333,19.6,-199.2,-3080.3
0.350,17.0,-332.1,-3690.0
0.367,8.6,-394.2,151.8
0.383,3.9,-271.3,3459.1
0.400,-0.5,-287.8,-1029.9
0.417,-5.7,-314.7,60.4
0.433,-11.0,-286.7,-603.7
0.450,-15.3,-318.1,-207.5
0.467,-21.6,-322.0,-472.1
0.483,-26.0,-304.0,315.3
0.500,-31.7,-332.1,762.0
0.517,-37.1,-277.1,2934.7
0.533,-40.9,-223.6,1866.8
0.550,-44.5,-218.7,552.2
0.567,-48.2,-209.0,14.7
0.583,-51.5,-211.9,71.8
0.600,-55.3,-214.7,735.1
0.617,-58.7,-184.1,1449.4
0.633,-61.4,-163.5,917.3
0.650,-64.1,-155.9,563.7
0.667,-66.6,-144.7,1080.0
0.683,-68.9,-121.2,1450.1
0.700,-70.7,-93.9,1279.2
0.717,-72.1,-78.7,1171.1
0.733,-73.3,-57.3,1125.7
0.750,-74.0,-37.6,1056.7
0.767,-74.5,-24.9,788.1
0.783,-74.8,-9.8,908.3
0.800,-74.9,4.3,991.2
0.817,-74.7,23.4,1055.4
0.833,-74.1,40.3,1057.4
0.850,-73.3,57.5,621.3
0.867,-72.2,63.8,906.6
0.883,-71.2,81.7,1315.7
0.900,-69.5,113.3,1620.2
0.917,-67.4,133.6,1248.4
0.933,-65.0,155.3,704.2
0.950,-62.2,159.4,295.7
0.967,-59.7,160.7,889.3
0.983,-56.9,189.2,1799.7
1.000,-53.4,223.6,1776.8
1.017,-49.4,247.8,545.6
1.033,-45.1,244.9,-443.5
1.050,-41.3,228.1,116.7
1.067,-37.5,246.7,1181.3
1.083,-33.0,273.4,799.4
1.100,-28.4,272.7,931.7
1.117,-24.0,297.6,1512.2
1.133,-18.5,331.5,765.2
1.150,-12.9,321.6,-1565.9
1.167,-7.8,280.4,-133.3
1.183,-3.6,303.7,1482.9
1.200,2.4,348.2,1499.5
1.217,8.1,343.9,13.5
1.233,13.8,350.3,-2505.9
1.250,19.7,273.0,-2519.0
1.267,22.9,236.0,-741.1
1.283,27.6,273.7,997.7
1.300,32.0,261.6,-1000.8
1.317,36.3,241.9,-254.7
1.333,40.1,246.9,50.2
1.350,44.6,253.2,-198.4
1.367,48.6,234.5,-1723.8
1.383,52.4,200.2,-1667.5
1.400,55.2,171.4,-1551.8
