t,x,y,vx,vy,v,
2.717,0.261,5.328E-2,0.985,0.453,1.085
2.733,0.279,6.038E-2,0.879,0.453,0.989
2.750,0.290,6.837E-2,0.719,0.453,0.850
2.767,0.303,7.547E-2,0.639,0.453,0.783
2.783,0.311,8.346E-2,0.693,0.453,0.827
2.800,0.326,9.057E-2,0.719,0.346,0.798
2.817,0.335,9.501E-2,0.373,0.213,0.429
2.833,0.339,9.767E-2,0.213,0.160,0.266
2.850,0.342,0.100,0.186,0.213,0.283
2.867,0.345,0.105,0.186,0.160,0.246
2.883,0.349,0.106,0.133,2.664E-2,0.136
2.900,0.349,0.106,-2.664E-2,-5.327E-2,5.956E-2
2.917,0.348,0.104,-0.133,-0.133,0.188
2.933,0.345,0.101,-0.240,-0.160,0.288
2.950,0.340,9.856E-2,-0.346,-0.186,0.393
2.967,0.333,9.501E-2,-0.293,-0.239,0.378
2.983,0.330,9.057E-2,-0.373,-0.266,0.458
3.000,0.321,8.613E-2,-0.560,-0.240,0.609
3.017,0.311,8.258E-2,-0.613,-0.373,0.717
3.033,0.301,7.370E-2,-0.719,-0.453,0.850
3.050,0.287,6.748E-2,-0.746,-0.426,0.859
3.067,0.276,5.949E-2,-0.879,-0.559,1.042
3.083,0.258,4.884E-2,-1.039,-0.479,1.144
3.100,0.241,4.351E-2,-1.065,-0.320,1.112
3.117,0.222,3.818E-2,-1.119,-0.479,1.217
3.133,0.204,2.753E-2,-1.252,-0.479,1.341
3.150,0.181,2.220E-2,-1.438,-0.320,1.473
3.167,0.156,1.688E-2,-1.358,-0.213,1.375
3.183,0.135,1.510E-2,-1.412,-0.266,1.437
3.200,0.109,7.998E-3,-1.545,-0.320,1.578
3.217,8.398E-2,4.447E-3,-1.358,-0.266,1.384
3.233,6.356E-2,-8.803E-4,-1.438,-0.186,1.450
3.250,3.604E-2,-1.768E-3,-1.678,0.000,1.678
3.267,7.627E-3,-8.803E-4,-1.705,0.133,1.710
3.283,-2.078E-2,2.671E-3,-1.518,0.133,1.524
3.300,-4.298E-2,3.559E-3,-1.412,7.991E-2,1.414
3.317,-6.784E-2,5.335E-3,-1.492,0.240,1.511
3.333,-9.270E-2,1.155E-2,-1.385,0.346,1.428
3.350,-0.114,1.688E-2,-1.332,0.320,1.370
3.367,-0.137,2.220E-2,-1.385,0.399,1.441
3.383,-0.160,3.019E-2,-1.171,0.399,1.237
3.400,-0.176,3.552E-2,-1.199,0.479,1.291
3.417,-0.200,4.618E-2,-1.119,0.479,1.217
3.433,-0.213,5.150E-2,-0.879,0.426,0.977
3.450,-0.229,6.038E-2,-0.799,0.506,0.946
3.467,-0.240,6.837E-2,-0.719,0.453,0.850
3.483,-0.253,7.547E-2,-0.799,0.426,0.906
3.500,-0.267,8.258E-2,-0.666,0.373,0.763
3.517,-0.276,8.790E-2,-0.586,0.400,0.709
3.533,-0.286,9.589E-2,-0.559,0.346,0.658
3.550,-0.294,9.945E-2,-0.400,0.240,0.466
3.567,-0.300,0.104,-0.266,0.213,0.341
3.583,-0.303,0.107,-0.186,0.160,0.246
3.600,-0.306,0.109,-0.107,7.991E-2,0.133
3.617,-0.307,0.109,-5.325E-2,0.000,5.325E-2
3.633,-0.308,0.109,5.327E-2,-5.327E-2,7.534E-2
3.650,-0.305,0.107,0.213,-0.133,0.251
3.667,-0.300,0.105,0.240,-0.160,0.288
3.683,-0.297,0.102,0.320,-0.266,0.416
3.700,-0.290,9.589E-2,0.400,-0.293,0.496
3.717,-0.284,9.234E-2,0.426,-0.213,0.476
3.733,-0.276,8.879E-2,0.399,-0.319,0.511
3.750,-0.270,8.169E-2,0.666,-0.426,0.791
3.767,-0.253,7.459E-2,0.826,-0.479,0.955
3.783,-0.243,6.571E-2,0.772,-0.426,0.882
3.800,-0.228,6.038E-2,0.959,-0.373,1.029
3.817,-0.211,5.328E-2,0.983,-0.505,1.105
3.833,-0.195,4.351E-2,1.172,-0.692,1.361
3.850,-0.172,3.019E-2,1.308,-0.667,1.469
3.867,-0.151,2.132E-2,1.065,-0.266,1.098
3.883,-0.136,2.132E-2,1.199,-0.160,1.209
3.900,-0.111,1.599E-2,1.545,-0.426,1.603
3.917,-8.471E-2,7.110E-3,1.411,-0.266,1.436
3.933,-6.429E-2,7.110E-3,1.385,-0.160,1.394
3.950,-3.854E-2,1.783E-3,1.545,-0.266,1.568
3.967,-1.279E-2,-1.768E-3,1.358,-5.327E-2,1.359
3.983,6.739E-3,7.559E-6,1.385,2.664E-2,1.385
4.000,3.337E-2,-8.803E-4,1.705,7.991E-2,1.707
4.017,6.356E-2,2.671E-3,1.678,5.327E-2,1.679
4.033,8.931E-2,8.954E-4,1.305,0.186,1.318
4.050,0.107,8.886E-3,1.332,0.479,1.415
4.067,0.134,1.688E-2,1.651,0.426,1.705
4.083,0.162,2.309E-2,1.332,0.240,1.353
4.100,0.178,2.487E-2,1.422,0.295,1.452
4.117,0.209,3.286E-2,1.438,0.373,1.486
4.133,0.226,3.730E-2,0.978,0.344,1.037
4.150,0.242,4.440E-2,0.906,0.426,1.001
4.167,0.256,5.150E-2,0.932,0.400,1.014
4.183,0.273,5.772E-2,0.930,0.452,1.034
4.200,0.287,6.660E-2,0.852,0.479,0.978
4.217,0.302,7.370E-2,0.774,0.480,0.911
4.233,0.313,8.258E-2,0.585,0.479,0.756
4.250,0.321,8.968E-2,0.506,0.293,0.585
4.267,0.330,9.234E-2,0.506,0.213,0.549
4.283,0.338,9.678E-2,0.346,0.293,0.454
4.300,0.341,0.102,0.186,0.266,0.325
4.317,0.344,0.106,0.160,7.991E-2,0.179
4.333,0.347,0.105,0.107,-2.664E-2,0.110
4.350,0.348,0.105,-2.664E-2,-7.991E-2,8.423E-2
4.367,0.346,0.102,-0.107,-0.107,0.151
4.383,0.344,0.101,-0.160,-5.334E-2,0.169
4.400,0.341,0.100,-0.266,-0.160,0.311
4.417,0.335,9.589E-2,-0.319,-0.293,0.433
4.433,0.330,9.057E-2,-0.373,-0.213,0.429
4.450,0.323,8.879E-2,-0.479,-0.160,0.505
4.467,0.314,8.524E-2,-0.640,-0.533,0.833
4.483,0.302,7.103E-2,-0.799,-0.533,0.960
4.500,0.287,6.748E-2,-0.825,-0.319,0.885
4.517,0.274,6.038E-2,-0.799,-0.506,0.946
4.533,0.261,5.061E-2,-0.930,-0.478,1.046
4.550,0.243,4.440E-2,-1.198,-0.479,1.290
4.567,0.221,3.463E-2,-1.227,-0.427,1.299
4.583,0.202,3.019E-2,-1.172,-0.453,1.256
4.600,0.182,1.954E-2,-1.332,-0.479,1.415
4.617,0.158,1.421E-2,-1.473,-0.177,1.483
4.633,0.133,1.365E-2,-1.354,-0.149,1.363
4.650,0.113,9.259E-3,-1.373,-0.282,1.402
4.667,8.677E-2,4.237E-3,-1.488,-0.245,1.508
4.683,6.291E-2,1.098E-3,-1.375,-0.132,1.381
4.700,4.094E-2,-1.579E-4,-1.601,0.000,1.601
4.717,9.552E-3,1.098E-3,-1.582,3.767E-2,1.582
4.733,-1.179E-2,1.098E-3,-1.431,9.417E-2,1.434
4.750,-3.816E-2,4.237E-3,-1.620,0.245,1.638
4.767,-6.578E-2,9.259E-3,-1.563,0.264,1.585
4.783,-9.027E-2,1.303E-2,-1.356,0.264,1.381
4.800,-0.111,1.805E-2,-1.187,0.320,1.229
4.817,-0.130,2.370E-2,-1.168,0.320,1.211
4.833,-0.150,2.872E-2,-1.300,0.452,1.376
4.850,-0.173,3.876E-2,-1.243,0.471,1.329
4.867,-0.191,4.441E-2,-1.111,0.414,1.186
4.883,-0.210,5.258E-2,-1.036,0.490,1.146
4.900,-0.226,6.074E-2,-0.904,0.414,0.994
4.917,-0.240,6.639E-2,-0.810,0.358,0.885
4.933,-0.253,7.266E-2,-0.753,0.471,0.888
4.950,-0.265,8.208E-2,-0.603,0.433,0.742
4.967,-0.273,8.710E-2,-0.509,0.320,0.601
4.983,-0.282,9.275E-2,-0.509,0.358,0.622
5.000,-0.290,9.903E-2,-0.414,0.320,0.524
5.017,-0.296,0.103,-0.245,0.188,0.309
5.033,-0.298,0.105,-0.132,0.151,0.200
5.050,-0.301,0.108,-0.151,0.132,0.200
5.067,-0.303,0.110,-9.417E-2,3.767E-2,0.101
5.083,-0.304,0.110,7.531E-2,-5.648E-2,9.414E-2
5.100,-0.301,0.108,0.151,-0.132,0.200
5.117,-0.299,0.105,0.151,-0.151,0.213
5.133,-0.296,0.103,0.245,-0.207,0.321
5.150,-0.291,9.840E-2,0.339,-0.301,0.454
