,mass A,,,
t,θ,ω,α,
0.000,39.8,,
0.017,39.7,-8.0,
0.033,39.5,-8.3,-456.7
0.050,39.4,-20.7,-655.2
0.067,38.9,-34.3,-600.0
0.083,38.3,-38.1,-859.6
0.100,37.6,-61.3,-1242.2
0.117,36.2,-84.0,-654.3
0.133,34.8,-82.1,-226.4
0.150,33.5,-88.0,-507.1
0.167,31.9,-100.8,-841.7
0.183,30.1,-114.3,-677.9
0.200,28.0,-129.0,-751.3
0.217,25.9,-138.4,-726.0
0.233,23.4,-151.1,83.7
0.250,20.8,-138.5,-33.9
0.267,18.8,-143.2,-911.7
0.283,16.1,-176.3,-1145.3
0.300,12.9,-181.8,66.3
0.317,10.0,-171.8,858.7
0.333,7.2,-154.4,476.6
0.350,4.8,-151.8,-973.9
0.367,2.1,-187.7,-1207.2
0.383,-1.4,-200.0,389.3
0.400,-4.5,-169.5,1302.4
0.417,-7.1,-153.6,-578.4
0.433,-9.6,-186.8,-764.6
0.450,-13.3,-192.0,1580.6
0.467,-16.0,-127.2,846.3
0.483,-17.5,-148.4,237.0
0.500,-21.0,-149.8,-221.7
0.517,-22.5,-126.1,568.8
0.533,-25.2,-150.2,-557.9
0.550,-27.5,-137.4,908.2
0.567,-29.8,-122.2,604.0
0.583,-31.6,-113.7,1104.6
0.600,-33.6,-91.9,474.7
0.617,-34.7,-87.1,376.0
0.633,-36.5,-91.3,710.5
0.650,-37.7,-58.1,1107.0
0.667,-38.4,-50.7,463.6
0.683,-39.4,-49.2,479.2
0.700,-40.0,-31.3,942.7
0.717,-40.4,-18.1,702.3
0.733,-40.6,-7.8,487.0
0.750,-40.7,-1.8,919.4
0.767,-40.7,19.9,1045.8
0.783,-40.0,38.7,650.8
0.800,-39.4,38.3,363.7
0.817,-38.8,49.6,331.8
0.833,-37.8,53.3,560.7
0.850,-37.0,62.6,829.9
0.867,-35.7,85.6,1400.3
0.883,-34.1,106.8,315.3
0.900,-32.1,102.0,416.3
0.917,-30.7,109.3,293.5
0.933,-28.5,123.8,1035.5
0.950,-26.6,133.5,422.4
0.967,-24.0,147.0,636.7
0.983,-21.7,148.0,180.2
1.000,-19.1,157.1,95.4
1.017,-16.5,150.6,612.7
1.033,-14.1,171.5,305.0
1.050,-10.8,173.1,-105.7
1.067,-8.3,155.7,18.2
1.083,-5.6,177.0,563.2
1.100,-2.4,178.9,558.3
1.117,0.4,188.7,-318.5
1.133,3.9,180.4,-40.0
1.150,6.4,172.3,-1428.3
1.167,9.6,149.1,-30.0
1.183,11.4,149.4,99.1
