t,x,y,vx,vy,v,
0.000,0.172,2.840E-2,,,
0.017,0.173,2.860E-2,-5.939E-3,5.939E-3,8.399E-3
0.033,0.172,2.860E-2,-7.723E-2,0.000,7.723E-2
0.050,0.170,2.860E-2,-0.137,-3.567E-2,0.141
0.067,0.168,2.741E-2,-0.125,-6.537E-2,0.141
0.083,0.166,2.642E-2,-0.160,-8.320E-2,0.181
0.100,0.162,2.464E-2,-0.204,-2.683E-2,0.206
0.117,0.159,2.553E-2,-0.239,-7.922E-2,0.252
0.133,0.154,2.200E-2,-0.360,-0.212,0.418
0.150,0.147,1.847E-2,-0.445,-0.116,0.460
0.167,0.139,1.811E-2,-0.455,-6.354E-2,0.460
0.183,0.132,1.635E-2,-0.551,-0.148,0.570
0.200,0.121,1.317E-2,-0.508,-8.472E-2,0.515
0.217,0.115,1.352E-2,-0.540,-6.354E-2,0.544
0.233,0.103,1.105E-2,-0.762,-0.148,0.777
0.250,8.972E-2,8.583E-3,-0.688,-0.138,0.702
0.267,8.019E-2,6.465E-3,-0.572,-9.531E-2,0.580
0.283,7.066E-2,5.406E-3,-0.657,-5.295E-2,0.659
0.300,5.830E-2,4.700E-3,-0.805,-8.472E-2,0.809
0.317,4.383E-2,2.582E-3,-0.794,-0.106,0.801
0.333,3.183E-2,1.170E-3,-0.793,-5.288E-2,0.795
0.350,1.736E-2,8.168E-4,-0.857,0.000,0.857
0.367,3.237E-3,1.170E-3,-0.743,2.122E-2,0.743
0.383,-7.352E-3,1.523E-3,-0.762,4.236E-2,0.764
0.400,-2.218E-2,2.582E-3,-0.867,5.290E-2,0.869
0.417,-3.630E-2,3.288E-3,-0.794,6.354E-2,0.797
0.433,-4.865E-2,4.700E-3,-0.794,0.116,0.803
0.450,-6.277E-2,7.171E-3,-0.731,0.106,0.738
0.467,-7.301E-2,8.230E-3,-0.625,6.354E-2,0.628
0.483,-8.360E-2,9.289E-3,-0.710,7.413E-2,0.713
0.500,-9.666E-2,1.070E-2,-0.678,0.116,0.688
0.517,-0.106,1.317E-2,-0.625,0.116,0.636
0.533,-0.117,1.458E-2,-0.551,0.116,0.563
0.550,-0.125,1.705E-2,-0.487,0.106,0.498
0.567,-0.134,1.811E-2,-0.486,9.502E-2,0.495
