,mass A,,,
t,θ,ω,α,
0.000,10.1,,
0.017,9.5,-39.6,
0.033,8.8,-47.0,-92.4
0.050,7.9,-45.2,29.9
0.067,7.3,-42.3,-2.8
0.083,6.5,-47.6,-251.7
0.100,5.7,-49.9,-297.0
0.117,4.9,-57.2,-202.0
0.133,3.8,-58.6,-172.9
0.150,2.9,-60.2,-50.8
0.167,1.8,-62.9,153.8
0.183,0.8,-54.2,-46.3
0.200,0.0,-61.4,-126.6
0.217,-1.2,-64.3,-35.0
0.233,-2.1,-57.4,189.7
0.250,-3.1,-60.3,-149.7
0.267,-4.1,-62.0,315.8
0.283,-5.2,-51.8,245.9
0.300,-5.9,-48.7,-71.7
0.317,-6.8,-58.1,-155.6
0.333,-7.8,-53.9,334.7
0.350,-8.6,-45.8,254.0
0.367,-9.3,-45.0,276.0
0.383,-10.1,-38.8,253.1
0.400,-10.6,-33.5,151.2
0.417,-11.2,-35.7,70.8
0.433,-11.8,-31.1,186.3
0.450,-12.3,-28.4,223.7
0.467,-12.8,-25.3,98.3
0.483,-13.1,-23.2,373.0
0.500,-13.5,-15.6,469.9
0.517,-13.6,-4.5,137.8
0.533,-13.7,-11.1,-118.8
0.550,-14.0,-11.8,178.0
0.567,-14.1,-2.4,778.1
0.583,-14.1,12.1,599.5
0.600,-13.7,21.1,338.4
0.617,-13.4,20.4,-124.0
0.633,-13.0,18.7,34.3
0.650,-12.8,19.4,-2.7
0.667,-12.4,21.1,109.9
0.683,-12.1,21.0,328.4
0.700,-11.7,32.2,464.9
0.717,-11.0,38.6,251.0
0.733,-10.4,38.7,191.5
0.750,-9.7,45.0,179.6
0.767,-8.9,46.2,177.4
0.783,-8.2,48.5,41.3
0.800,-7.3,50.3,486.4
0.817,-6.5,60.7,449.2
0.833,-5.2,70.6,-180.7
0.850,-4.1,53.2,-236.8
0.867,-3.5,57.2,180.6
0.883,-2.2,66.9,211.0
0.900,-1.2,59.8,-244.2
0.917,-0.2,59.8,-50.9
0.933,0.8,58.3,-318.1
0.950,1.7,49.7,-166.5
0.967,2.4,49.9,433.5
0.983,3.4,66.1,345.2
1.000,4.6,64.5,-365.9
1.017,5.5,50.1,-567.8
1.033,6.3,46.0,-135.8
1.050,7.1,46.0,-136.5
1.067,7.8,42.2,-58.0
1.083,8.5,42.2,-20.8
1.100,9.2,43.7,-81.2
1.117,9.9,38.4,-445.5
1.133,10.5,29.5,-257.2
1.150,10.9,27.7,-27.5
1.167,11.4,31.0,-140.2
1.183,11.9,22.9,-422.9
1.200,12.2,15.3,-215.1
1.217,12.5,16.2,-173.7
1.233,12.8,11.1,-212.2
1.250,12.8,6.6,-362.2
1.267,13.0,1.7,-420.4
1.283,12.9,-9.3,-492.1
1.300,12.7,-14.5,-217.4
1.317,12.4,-16.4,-127.9
1.333,12.1,-18.4,-99.2
1.350,11.8,-20.1,46.4
1.367,11.4,-17.1,-62.7
1.383,11.2,-20.4,-263.5
1.400,10.8,-28.0,-269.3
1.417,10.3,-28.8,-323.8
1.433,9.8,-37.3,-543.4
1.450,9.0,-49.0,-350.9
1.467,8.2,-49.0,-186.5
1.483,7.4,-52.9,164.1
1.500,6.4,-47.8,170.1
1.517,5.8,-41.9,-5.5
1.533,5.0,-51.0,-433.2
1.550,4.1,-55.9,-330.8
1.567,3.1,-61.8,-263.1
1.583,2.1,-65.5,64.8
1.600,1.0,-59.8,289.1
