t,x,y,vx,vy,v,
0.000,0.345,0.121,,,
0.017,0.344,0.120,-6.379E-2,-4.253E-2,7.667E-2
0.033,0.343,0.119,-8.512E-2,-2.128E-2,8.774E-2
0.050,0.341,0.119,-0.149,-0.128,0.196
0.067,0.338,0.115,-0.213,-0.255,0.332
0.083,0.334,0.111,-0.277,-0.234,0.362
0.100,0.329,0.107,-0.489,-0.319,0.584
0.117,0.318,0.100,-0.617,-0.511,0.801
0.133,0.308,9.013E-2,-0.663,-0.409,0.779
0.150,0.296,8.643E-2,-0.782,-0.329,0.849
0.167,0.282,7.916E-2,-0.827,-0.474,0.953
0.183,0.268,7.031E-2,-0.919,-0.568,1.081
0.200,0.251,6.021E-2,-1.071,-0.583,1.219
0.217,0.233,5.126E-2,-1.190,-0.543,1.308
0.233,0.212,4.210E-2,-1.349,-0.466,1.427
0.250,0.188,3.574E-2,-1.230,-0.442,1.307
0.267,0.171,2.738E-2,-1.254,-0.501,1.350
0.283,0.146,1.902E-2,-1.612,-0.394,1.659
0.300,0.117,1.425E-2,-1.682,-0.322,1.713
0.317,8.981E-2,8.275E-3,-1.576,-0.382,1.621
0.333,6.434E-2,1.509E-3,-1.433,-0.251,1.455
0.350,4.205E-2,-8.266E-5,-1.433,-1.194E-2,1.433
0.367,1.658E-2,1.111E-3,-1.767,3.582E-2,1.767
0.383,-1.685E-2,1.111E-3,-1.875,5.970E-2,1.876
0.400,-4.590E-2,3.101E-3,-1.588,9.552E-2,1.591
0.417,-6.978E-2,4.295E-3,-1.445,8.358E-2,1.447
0.433,-9.406E-2,5.887E-3,-1.755,0.191,1.766
0.450,-0.128,1.066E-2,-1.743,0.478,1.807
0.467,-0.152,2.181E-2,-1.122,0.442,1.206
0.483,-0.166,2.539E-2,-1.385,0.275,1.412
0.500,-0.198,3.096E-2,-1.373,0.358,1.419
0.517,-0.211,3.733E-2,-1.063,0.549,1.196
0.533,-0.234,4.927E-2,-1.254,0.669,1.421
0.550,-0.253,5.962E-2,-1.158,0.585,1.298
0.567,-0.272,6.877E-2,-1.051,0.490,1.159
0.583,-0.288,7.593E-2,-0.979,0.466,1.084
0.600,-0.305,8.429E-2,-0.728,0.478,0.871
0.617,-0.313,9.185E-2,-0.633,0.537,0.830
0.633,-0.326,0.102,-0.669,0.549,0.865
0.650,-0.335,0.110,-0.418,0.358,0.550
0.667,-0.340,0.114,-0.394,0.275,0.480
0.683,-0.348,0.119,-0.346,0.310,0.465
0.700,-0.352,0.124,-0.227,0.191,0.296
0.717,-0.356,0.126,-0.143,9.552E-2,0.172
0.733,-0.356,0.128,-3.584E-2,7.169E-2,8.015E-2
0.750,-0.357,0.128,-1.194E-2,1.194E-2,1.689E-2
0.767,-0.357,0.128,0.155,-0.107,0.189
0.783,-0.352,0.124,0.287,-0.227,0.365
0.800,-0.347,0.121,0.263,-0.251,0.363
0.817,-0.343,0.116,0.334,-0.334,0.473
0.833,-0.336,0.109,0.406,-0.299,0.504
0.850,-0.329,0.106,0.490,-0.334,0.593
0.867,-0.320,9.822E-2,0.645,-0.490,0.810
0.883,-0.308,8.986E-2,0.848,-0.549,1.010
0.900,-0.291,7.991E-2,0.824,-0.501,0.964
0.917,-0.280,7.315E-2,0.884,-0.537,1.034
0.933,-0.262,6.200E-2,1.039,-0.537,1.169
0.950,-0.246,5.524E-2,1.158,-0.501,1.262
0.967,-0.223,4.529E-2,1.278,-0.537,1.386
0.983,-0.203,3.733E-2,1.325,-0.430,1.393
1.000,-0.179,3.096E-2,1.399,-0.478,1.478
1.017,-0.157,2.141E-2,1.325,-0.513,1.421
1.033,-0.135,1.385E-2,1.550,-0.477,1.621
1.050,-0.105,5.489E-3,1.600,-0.334,1.634
1.067,-8.172E-2,2.703E-3,1.468,-0.119,1.473
1.083,-5.585E-2,1.509E-3,1.664,-0.190,1.675
1.100,-2.600E-2,-3.665E-3,1.683,-7.162E-2,1.684
1.117,2.647E-4,-8.787E-4,1.786,2.398E-2,1.786
1.133,3.330E-2,-2.869E-3,1.695,9.552E-2,1.698
1.150,5.678E-2,2.305E-3,1.588,0.382,1.633
1.167,8.623E-2,9.867E-3,1.375,0.279,1.403
1.183,0.103,1.159E-2,1.364,0.307,1.398
1.200,0.132,2.011E-2,1.553,0.500,1.632
1.217,0.154,2.826E-2,1.521,0.394,1.571
1.233,0.182,3.323E-2,1.532,0.362,1.574
1.250,0.205,4.032E-2,1.255,0.479,1.343
1.267,0.224,4.918E-2,1.191,0.457,1.276
1.283,0.245,5.556E-2,1.117,0.447,1.203
1.300,0.261,6.408E-2,0.968,0.606,1.142
1.317,0.277,7.578E-2,0.957,0.628,1.145
1.333,0.293,8.500E-2,0.851,0.457,0.966
1.350,0.306,9.102E-2,0.616,0.372,0.720
1.367,0.314,9.741E-2,0.515,0.410,0.658
1.383,0.323,0.105,0.372,0.287,0.470
1.400,0.326,0.107,0.280,0.226,0.360
1.417,0.332,0.112,0.394,0.319,0.507
1.433,0.339,0.118,0.213,0.160,0.266
1.450,0.339,0.118,-2.128E-2,0.000,2.128E-2
1.467,0.339,0.118,-2.144E-2,0.000,2.144E-2
1.483,0.339,0.118,-1.064E-2,0.000,1.064E-2
1.500,0.338,0.118,-0.116,-0.106,0.157
1.517,0.335,0.114,-0.202,-0.117,0.233
1.533,0.332,0.114,-0.287,-0.255,0.384
1.550,0.325,0.106,-0.405,-0.405,0.572
1.567,0.318,0.100,-0.532,-0.362,0.643
1.583,0.308,9.351E-2,-0.606,-0.372,0.712
1.600,0.298,8.783E-2,-0.617,-0.308,0.690
1.617,0.287,8.322E-2,-0.712,-0.447,0.841
1.633,0.274,7.294E-2,-0.883,-0.617,1.077
1.650,0.258,6.266E-2,-0.989,-0.532,1.123
1.667,0.241,5.521E-2,-1.074,-0.500,1.185
1.683,0.222,4.599E-2,-1.213,-0.532,1.324
1.700,0.201,3.748E-2,-1.245,-0.436,1.319
